request_id,timestamp,year,month,day,service_name,endpoint,http_method,status_code,response_time_ms,user_id_raw,user_id_hash,client_ip,aws_region,device_type,bytes_sent,error_message
df3a903c-8a30-4d6a-9ef0-17c567801d92,2026-07-26T16:21:43.000Z,2026,07,26,payment-gateway,/api/v1/payment/charge,GET,200,127.02,user_01248,e8e84fbb86aa01dc,192.168.13.189,us-east-1,desktop_mac,237,
9e5768cb-60a1-4a7b-a0b2-493d4c4ef410,2026-07-26T00:34:35.000Z,2026,07,26,payment-gateway,/api/v1/payment/verify,GET,200,226.87,user_01356,624c0fe334f343ec,192.168.16.7,ap-southeast-1,mobile_ios,1992,
4637c04b-0ab7-4d4e-9af9-cba585342b1a,2026-07-26T03:15:32.000Z,2026,07,26,payment-gateway,/api/v1/payment/verify,GET,200,192.59,user_01458,34af69be39a20ffa,192.168.20.131,us-west-2,mobile_ios,2728,
0bd62510-7401-46e2-bf04-a37e86264cf9,2026-07-26T23:29:56.000Z,2026,07,26,catalog-service,/api/v1/products/detail,GET,200,22.05,user_01259,d56cd4871484e7b1,192.168.19.16,us-west-2,desktop_windows,4508,
b59aa0d5-13e1-408c-9495-2f686c188359,2026-07-26T10:25:18.000Z,2026,07,26,auth-service,/api/v1/auth/login,GET,200,41.93,user_01494,6ff26897546b3f26,192.168.14.70,eu-west-1,desktop_mac,4840,
2ff68738-66ca-48cd-9865-e1ba1a53480f,2026-07-26T18:45:23.000Z,2026,07,26,payment-gateway,/api/v1/payment/refund,POST,200,261.71,user_01489,9682c7a49cd79d45,192.168.2.205,eu-west-1,desktop_windows,3327,
15ff0ddc-ac66-4f0f-b2bd-2eb6e292168f,2026-07-26T03:56:01.000Z,2026,07,26,auth-service,/api/v1/auth/login,GET,200,29.15,user_01227,5e662f9460e77dc1,192.168.1.13,eu-west-2,tablet,1664,
f32c1b74-21c6-4dba-b697-cf7b371c2a78,2026-07-26T11:03:20.000Z,2026,07,26,auth-service,/api/v1/auth/login,GET,200,42.89,user_01352,821981244f4eadda,192.168.16.175,ap-southeast-1,mobile_ios,5955,
86bba112-6b5d-4c52-8d9b-44c5bedadd67,2026-07-26T19:20:23.000Z,2026,07,26,auth-service,/api/v1/auth/logout,GET,404,44.05,user_01318,d9a430d6d7a1a3ac,192.168.11.236,ap-southeast-1,mobile_android,2464,Route Endpoint Undefined
ae4f0443-2fd5-45b3-8af3-cde3c2c72fd0,2026-07-26T00:33:54.000Z,2026,07,26,order-service,/api/v1/orders/history,GET,200,54.71,user_01119,23a65f5bad9aa60b,192.168.9.13,eu-west-1,tablet,8465,
01364358-395e-49aa-b7f5-24c9a3e6ba1c,2026-07-26T01:05:24.000Z,2026,07,26,catalog-service,/api/v1/categories/list,GET,200,32.95,user_01486,898df100284b7c0a,192.168.9.193,us-west-2,desktop_windows,3111,
8df509e8-9cb4-4bef-ae24-98c107e17957,2026-07-26T04:07:57.000Z,2026,07,26,catalog-service,/api/v1/products/search,GET,200,12.3,user_01257,5f397f1b37ad4bec,192.168.11.106,eu-west-1,desktop_mac,1698,
c9fd89e1-c101-417a-8808-da6ebf52ff6d,2026-07-26T10:10:01.000Z,2026,07,26,auth-service,/api/v1/auth/token,POST,200,56.08,user_01262,6d1764921b5ee32c,192.168.15.165,ap-southeast-1,tablet,5378,
df01cc87-acc0-437a-8826-5189c80a01c5,2026-07-26T17:09:25.000Z,2026,07,26,payment-gateway,/api/v1/payment/verify,GET,200,234.05,user_01121,bdbabf2cc49c1501,192.168.3.131,ap-southeast-1,desktop_mac,4377,
e6f51d1f-0363-487c-97fc-d8f5314a3058,2026-07-26T09:16:20.000Z,2026,07,26,order-service,/api/v1/orders/history,GET,200,171.27,user_01224,c8339cbe2ba6012b,192.168.2.160,us-east-1,mobile_android,5158,
e95eeff2-891b-4649-a2a4-ab683bc3b90a,2026-07-26T20:08:07.000Z,2026,07,26,catalog-service,/api/v1/products/search,GET,200,25.59,user_01400,82af72f06876c215,192.168.19.129,ap-southeast-1,tablet,4821,
90b84096-1137-49f2-9039-2941651a80ed,2026-07-26T00:02:55.000Z,2026,07,26,order-service,/api/v1/orders/status,POST,200,87.14,user_01467,7d5118842fb44ef7,192.168.10.184,eu-west-2,desktop_windows,4822,
cf199c9a-fedc-40a9-bdc2-ed61bc366598,2026-07-26T08:22:44.000Z,2026,07,26,auth-service,/api/v1/auth/token,PUT,200,41.35,user_01058,d71db3dab2bb7d65,192.168.2.45,eu-west-2,mobile_android,6886,
03fe420e-af91-4f49-b75e-18a6bea9db7b,2026-07-26T02:15:28.000Z,2026,07,26,cart-service,/api/v1/cart/view,GET,200,39.21,user_01316,8e9ce8338b7a0a4a,192.168.14.135,us-west-2,desktop_mac,7470,
1e6d1f87-f8a5-4281-baf7-45f135e7d237,2026-07-26T03:52:26.000Z,2026,07,26,auth-service,/api/v1/auth/logout,GET,200,36.01,user_01369,3fbf632cd0aebc1a,192.168.20.157,ap-southeast-1,mobile_ios,4035,
