request_id,timestamp,year,month,day,service_name,endpoint,http_method,status_code,response_time_ms,user_id_raw,user_id_hash,client_ip,aws_region,device_type,bytes_sent,error_message
6fc2ef9b-3126-4fad-b41c-22763dabade5,2026-07-29T19:44:05.000Z,2026,07,29,auth-service,/api/v1/auth/token,GET,200,31.41,user_01373,b528b1651021da1e,192.168.18.56,eu-west-2,mobile_ios,1406,
79293273-60ca-455e-9ab2-0d323f4d9e04,2026-07-29T08:00:21.000Z,2026,07,29,auth-service,/api/v1/auth/logout,GET,200,33.34,user_01463,13b51e4c28701ace,192.168.20.153,us-east-1,mobile_android,2428,
4dea748b-569f-4531-b667-6b1bdc360b33,2026-07-29T04:01:42.000Z,2026,07,29,catalog-service,/api/v1/categories/list,GET,200,15.98,user_01363,f3ae7fea2b05f2b4,192.168.17.89,ap-southeast-1,mobile_ios,1752,
3b45677c-bcfd-403b-af8c-02421f27b0b8,2026-07-29T01:45:05.000Z,2026,07,29,catalog-service,/api/v1/categories/list,GET,403,12.3,user_01066,d9b831ec13042872,192.168.5.152,eu-west-2,tablet,6075,Forbidden: Insufficient IAM Permissions
e272f731-44c3-4752-afbc-53efc49d095d,2026-07-29T13:07:18.000Z,2026,07,29,catalog-service,/api/v1/categories/list,POST,200,20.81,user_01166,8d34b6f86d1f68f2,192.168.3.102,ap-southeast-1,desktop_windows,6538,
1d78958b-387f-4bc2-93d4-0489807d5eca,2026-07-29T08:28:43.000Z,2026,07,29,cart-service,/api/v1/cart/checkout,GET,200,78.3,user_01246,87369ef6d288b038,192.168.15.248,us-west-2,tablet,6815,
0cd7028c-ea96-442f-8865-4aaff97a200c,2026-07-29T18:26:36.000Z,2026,07,29,payment-gateway,/api/v1/payment/verify,GET,200,300.22,user_01431,a0fb39c1383bf289,192.168.6.14,ap-southeast-1,tablet,6941,
d7074814-ad37-49ad-94bb-dc6201ae1d36,2026-07-29T21:27:05.000Z,2026,07,29,cart-service,/api/v1/cart/add,GET,200,56.66,user_01458,34af69be39a20ffa,192.168.10.197,eu-west-2,tablet,4465,
a1a74c99-000c-4ca2-864e-300a44b59172,2026-07-29T12:13:19.000Z,2026,07,29,payment-gateway,/api/v1/payment/refund,PUT,200,148.18,user_01016,5a655d774e29b9be,192.168.18.30,eu-west-2,desktop_mac,7104,
a775341b-8df9-4ae5-9598-24fe1a15adc6,2026-07-29T08:08:52.000Z,2026,07,29,order-service,/api/v1/orders/status,POST,200,85.57,user_01388,fe163f809d438c79,192.168.3.216,ap-southeast-1,desktop_windows,7171,
8e4d1b36-04a9-4ba1-a610-337e9f63abeb,2026-07-29T05:49:51.000Z,2026,07,29,auth-service,/api/v1/auth/logout,PUT,200,37.74,user_01239,0edf35c473218061,192.168.4.214,ap-southeast-1,mobile_android,8272,
fd871057-3359-43ce-9ef0-f7a34246c7bc,2026-07-29T22:34:39.000Z,2026,07,29,payment-gateway,/api/v1/payment/verify,GET,200,252.49,user_01059,e77d078a79f7c6c2,192.168.4.207,eu-west-1,mobile_android,2992,
ff69c56b-d37d-4351-a51e-97b47f627b18,2026-07-29T08:30:00.000Z,2026,07,29,order-service,/api/v1/orders/history,GET,200,83.78,user_01127,03a83ee890278600,192.168.18.144,eu-west-1,desktop_mac,3870,
62af832f-2121-4ea2-9cc7-19658cf296ff,2026-07-29T23:29:25.000Z,2026,07,29,catalog-service,/api/v1/products/search,GET,200,31.48,user_01256,0f5668dc310c924f,192.168.20.209,us-east-1,desktop_mac,1669,
8c760c76-ac02-4207-8a12-6880de5ffa82,2026-07-29T19:54:07.000Z,2026,07,29,order-service,/api/v1/orders/status,GET,200,62.25,user_01217,5cc14b0013b609b2,192.168.18.199,ap-southeast-1,desktop_mac,7627,
58a6c4e0-3dce-4def-bc47-25de498e1af2,2026-07-29T22:16:22.000Z,2026,07,29,catalog-service,/api/v1/products/detail,POST,200,29.86,user_01403,a5b47b0557751a28,192.168.19.106,ap-southeast-1,desktop_windows,5339,
3fb63b8b-2545-40b9-80c4-9a51704d0f29,2026-07-29T19:58:49.000Z,2026,07,29,payment-gateway,/api/v1/payment/refund,GET,200,140.01,user_01341,565799bf8f324d12,192.168.13.50,ap-southeast-1,mobile_ios,2695,
f95af21c-553a-4f07-8ad6-a988c2a7d442,2026-07-29T02:22:41.000Z,2026,07,29,auth-service,/api/v1/auth/token,GET,200,36.9,user_01421,f4d2bcc8dec810ec,192.168.4.23,us-west-2,desktop_mac,6709,
f5cda909-e928-44b1-9c06-2c6c1d18880d,2026-07-29T05:58:46.000Z,2026,07,29,cart-service,/api/v1/cart/view,PUT,200,59.08,user_01446,b028545b2eeb6483,192.168.11.108,us-east-1,desktop_windows,1710,
edaa0b4d-f844-4960-9fcc-952419f1e0fa,2026-07-29T21:27:53.000Z,2026,07,29,catalog-service,/api/v1/products/detail,POST,200,35.88,user_01104,909d7e09cb509528,192.168.10.61,us-east-1,mobile_android,1935,
c66623e0-e348-403f-8e4e-7057a4037f92,2026-07-29T16:09:25.000Z,2026,07,29,auth-service,/api/v1/auth/login,GET,200,26.93,user_01339,251f4c51149cdb8d,192.168.6.205,ap-southeast-1,mobile_ios,5432,
511de519-e5e6-41dd-ac37-45814919efc3,2026-07-29T20:04:25.000Z,2026,07,29,order-service,/api/v1/orders/create,GET,200,158.74,user_01239,0edf35c473218061,192.168.8.230,us-east-1,mobile_android,2577,
966e9692-211c-4afd-b313-c33b15bc7590,2026-07-29T11:52:53.000Z,2026,07,29,auth-service,/api/v1/auth/token,DELETE,200,41.63,user_01364,265677254826ad64,192.168.16.238,eu-west-2,desktop_windows,2580,
